timestamp,open,high,low,close,volume,feature_volume,macd_signal,bollinger_hband,bollinger_lband,awesome_osc,stoch_osc,,,,,,
4/1/2018 17:24,14550.01,14571.98,14520,14545.02,62.19,1.06245431,0.033098532,-0.009788397,0.009788397,0.122179372,0.451713552,,,,,,
4/1/2018 17:27,14532.01,14582,14515,14582,57.82,0.766115947,0.037039884,-0.010070285,0.010070285,0.102528016,0.650455191,,,,,,
4/1/2018 17:30,14580.99,14595,14538.59,14583,60.22,0.909142582,0.035920705,-0.009943966,0.009943966,-0.05635063,0.687507139,,,,,,
4/1/2018 17:33,14582.99,14583,14532.05,14579.9,32.95,-0.939619974,0.030209034,-0.009663544,0.009663544,-0.167521054,0.636062623,,,,,,
4/1/2018 17:36,14579.9,14600,14537,14600,49.86,0.259339687,0.028204539,-0.009742688,0.009742688,-0.214177551,0.715867552,,,,,,
4/1/2018 17:39,14598.9,14638.98,14579.93,14638.98,38.87,-0.464119733,0.034025701,-0.009971058,0.009971058,-0.159290435,1.161662664,,,,,,
4/1/2018 17:42,14599.99,14638.98,14570,14585,29.697,-1.075708364,0.029297001,-0.010230669,0.010230669,-0.226625512,0.975426976,,,,,,
4/1/2018 17:45,14585,14635.01,14579.91,14601,36.536,-0.608874594,0.026622666,-0.010268723,0.010268723,-0.115135389,0.953924454,,,,,,
4/1/2018 17:48,14601,14638,14600.01,14617,32.09,-0.891976494,0.025310679,-0.01022031,0.01022031,0.053133266,0.674623976,,,,,,
4/1/2018 17:51,14625,14647,14610,14621,25.223,-1.353329934,0.01939234,-0.010156662,0.010156662,0.128024939,0.835807754,,,,,,
4/1/2018 17:54,14621,14630,14601,14630,28.797,-1.109501818,0.014405248,-0.010032894,0.010032894,0.053692208,0.7327762,,,,,,
4/1/2018 17:57,14630,14648.89,14612.01,14648.89,22.297,-1.557732499,0.012930028,-0.010142926,0.010142926,0.042663686,0.774584018,,,,,,
4/1/2018 18:00,14648,14673.85,14630,14666.13,41.61,-0.237330867,0.013490193,-0.010524851,0.010524851,-0.028421905,1.097978411,,,,,,
4/1/2018 18:03,14673.84,14748.99,14630,14748.99,46.18,0.098410516,0.030783714,-0.010507463,0.010507463,-0.034599628,1.351572794,,,,,,
4/1/2018 18:06,14749,14789,14727,14788.97,39.996,-0.302813239,0.047953753,-0.010504259,0.010504259,-0.012238081,1.240854193,,,,,,
4/1/2018 18:09,14788.97,14845,14780.03,14800,50.25,0.408720998,0.056188791,-0.010506205,0.010506205,0.095073289,0.962593882,,,,,,
4/1/2018 18:12,14800,14864,14780.01,14819.84,47.91,0.260406567,0.060640059,-0.010498521,0.010498521,0.190715623,0.618071381,,,,,,
4/1/2018 18:15,14830,14839.98,14780,14835,40.65,-0.22571644,0.058338993,-0.010417721,0.010417721,0.120934231,0.391993272,,,,,,
4/1/2018 18:18,14800.04,14834.99,14791.05,14800.01,44.74,0.058124846,0.050438099,-0.010516633,0.010516633,0.108785805,0.312734825,,,,,,
4/1/2018 18:21,14800.01,14800.03,14720,14748.99,38.526,-0.362523596,0.025560447,-0.010160135,0.010160135,-0.064912614,0.100034597,,,,,,
4/1/2018 18:24,14720,14750,14679.5,14749.97,44.591,0.058220648,0.013197359,-0.010303099,0.010303099,-0.194061605,0.298003768,,,,,,
4/1/2018 18:27,14744.99,14750.21,14685.01,14744.99,33.962,-0.669655063,0.001160988,-0.010149605,0.010149605,-0.371340885,0.413260508,,,,,,
4/1/2018 18:30,14744.99,14825,14704,14806,62.63,1.275753834,0.00649046,-0.010296692,0.010296692,-0.191866963,0.817135555,,,,,,
4/1/2018 18:33,14805.99,14823.99,14805,14805,28.365,-1.031952958,0.005610422,-0.010306713,0.010306713,-0.230070394,0.688763738,,,,,,
4/1/2018 18:36,14805,14816.99,14805,14807.01,26.45,-1.166311185,0.001681368,-0.010235974,0.010235974,-0.03985332,0.686009459,,,,,,
4/1/2018 18:39,14807.01,14820,14805,14815.02,30.804,-0.883364596,-0.002337593,-0.010127968,0.010127968,-0.013193125,0.495363597,,,,,,
4/1/2018 18:42,14812.09,14820,14805,14819.98,19.928,-1.600691061,-0.006230011,-0.010260642,0.010260642,0.089280285,0.527142415,,,,,,
4/1/2018 18:45,14819.98,14848.82,14805.5,14816.02,33.82,-0.661896712,-0.013020913,-0.01016363,0.01016363,0.035034268,0.505782683,,,,,,
4/1/2018 18:48,14817.01,14839.99,14805.02,14811.08,28.56,-1.023150479,-0.021774321,-0.010038944,0.010038944,0.028448463,0.455895169,,,,,,
4/1/2018 18:51,14818.04,14839.99,14805,14805,34.455,-0.606206274,-0.033166379,-0.009969925,0.009969925,0.014569296,0.381015246,,,,,,
4/1/2018 18:54,14810,14816.99,14800,14802,50.65,0.529881115,-0.044181654,-0.009841068,0.009841068,0.00101751,0.366546395,,,,,,
4/1/2018 18:57,14802,14849.63,14800,14811,34.938,-0.585743342,-0.049694809,-0.009771091,0.009771091,0.094845612,0.419988775,,,,,,
4/1/2018 19:00,14805.01,14816,14751,14769.3,42.737,-0.058707321,-0.063424147,-0.009067846,0.009067846,-0.004908728,0.338783622,,,,,,
4/1/2018 19:03,14769.35,14799.99,14769.28,14788.98,49.12,0.340188726,-0.066490699,-0.008306872,0.008306872,0.026621086,0.401634423,,,,,,
4/1/2018 19:06,14788.99,14789.35,14745,14775.07,23.76,-1.357886368,-0.071633245,-0.004652369,0.004652369,-0.069865393,0.243111967,,,,,,
4/1/2018 19:09,14775.07,14830,14725,14733.21,47.05,0.132031809,-0.085203564,-0.036399084,0.036399084,-0.039914731,0.059569811,,,,,,
4/1/2018 19:12,14733.19,14810,14725.12,14805,59.61,0.949458727,-0.072355412,-0.002630453,0.002630453,-0.019423121,0.352929904,,,,,,
4/1/2018 19:15,14804.99,14816,14750.03,14779.98,56.82,0.792181968,-0.069682087,0.02310724,-0.02310724,-0.023739995,0.261247289,,,,,,
4/1/2018 19:18,14779.98,14800,14750.01,14768.98,38.086,-0.388199169,-0.06959139,-0.662578576,0.662578576,-0.109701677,0.432816777,,,,,,
4/1/2018 19:21,14768.98,14805,14720.05,14798.01,15.901,-1.840777455,-0.060137914,-0.007090299,0.007090299,-0.03400015,0.189514301,,,,,,
4/1/2018 19:24,14799.97,14830,14763.46,14788.97,30.866,-0.868510884,-0.055998175,-0.002695385,0.002695385,-0.054938392,0.267750637,,,,,,
4/1/2018 19:27,14788.97,14788.97,14730.03,14775.04,56.3,0.780381453,-0.056072194,0.002338383,-0.002338383,-0.287765676,0.27614263,,,,,,
4/1/2018 19:30,14775.04,14800,14740.01,14798.02,43.456,-0.058809543,-0.048677502,-0.032965414,0.032965414,-0.204810276,0.251708574,,,,,,
4/1/2018 19:33,14798.01,14880,14774.1,14829.88,37.845,-0.41316556,-0.034487491,0.004832125,-0.004832125,-0.077727612,0.474794988,,,,,,
4/1/2018 19:36,14829.88,14875.7,14815.03,14875.7,53.77,0.617864723,-0.012963468,-0.006064874,0.006064874,-0.002250963,0.755111667,,,,,,
4/1/2018 19:39,14863.05,14897.99,14850.06,14880.09,67.91,1.529099674,0.004294065,-0.006697995,0.006697995,0.048315851,0.708094401,,,,,,
4/1/2018 19:42,14865.09,14880.09,14844,14865.11,78.82,2.243616792,0.013387474,-0.006128199,0.006128199,0.159780676,0.557394302,,,,,,
4/1/2018 19:45,14865.12,14900,14850,14890.04,46.14,0.095716254,0.023549541,-0.007701297,0.007701297,0.224442399,0.45843863,,,,,,
4/1/2018 19:48,14890.04,14986,14885.1,14979.87,39.99,-0.309190543,0.051202059,-0.009191385,0.009191385,0.268344841,0.702928202,,,,,,
4/1/2018 19:51,14961.56,14988,14908,14950,30.65,-0.89210791,0.061058353,-0.009212809,0.009212809,0.173212077,0.642446905,,,,,,
4/1/2018 19:54,14954.99,14968.97,14857.2,14929.99,24.008,-1.288646522,0.05551223,-0.008960839,0.008960839,0.000126542,0.534595478,,,,,,
4/1/2018 19:57,14895.13,14930,14877.99,14895.19,19.37,-1.568449761,0.047171953,-0.008826938,0.008826938,0.032398472,0.282169131,,,,,,
4/1/2018 20:00,14905,14930,14867.78,14920.01,45.43,0.107661639,0.041417762,-0.009508252,0.009508252,-0.020794043,0.452487559,,,,,,
4/1/2018 20:03,14905.13,14929,14887.03,14929,30.603,-0.802223793,0.039866814,-0.009538303,0.009538303,-0.223825036,0.575172728,,,,,,
4/1/2018 20:06,14920.06,14950.01,14919.91,14949.99,51.08,0.487760298,0.042557308,-0.009851993,0.009851993,-0.12290146,0.650212245,,,,,,
4/1/2018 20:09,14940,14991,14930,14990,47.22,0.248190055,0.053025182,-0.010297159,0.010297159,0.098733145,0.73790879,,,,,,
4/1/2018 20:12,14985,14992,14949.84,14981,51.805,0.523438827,0.053259243,-0.010116272,0.010116272,0.025829947,0.667876926,,,,,,
4/1/2018 20:15,14985,14990,14929.01,14980,47.13,0.23419122,0.046678644,-0.010243567,0.010243567,-0.032753598,0.5801798,,,,,,
4/1/2018 20:18,14962.39,14988,14938,14986.99,34.461,-0.525834211,0.043967897,-0.010382855,0.010382855,-0.03864036,0.516362428,,,,,,
4/1/2018 20:21,14982.68,14992,14963,14963.01,57.2,0.895106241,0.031909538,-0.010177146,0.010177146,-0.114096026,0.477159049,,,,,,
4/1/2018 20:24,14963.01,14999,14961.41,14996,61.91,1.186005981,0.028606875,-0.010345996,0.010345996,-0.139298098,0.57230565,,,,,,
4/1/2018 20:27,14996,15005,14980.38,15004.99,84.97,2.632010524,0.024485904,-0.010440477,0.010440477,-0.090235859,0.533150492,,,,,,
4/1/2018 20:30,15000.99,15011,14981,14999,66.81,1.447678134,0.017086826,-0.010359657,0.010359657,-0.002665313,0.691645136,,,,,,
4/1/2018 20:33,15004.99,15010.28,14830,14990,48.15,0.26267883,0.004520412,-0.010169647,0.010169647,-0.288767128,0.72751123,,,,,,
4/1/2018 20:36,14954.88,14995,14878.01,14900,39.283,-0.311484861,-0.021307562,-0.009322183,0.009322183,-0.327836643,0.743575859,,,,,,
4/1/2018 20:39,14900,14999,14878,14913.19,63.8,1.220903992,-0.03584513,-0.009280405,0.009280405,-0.245510507,0.720345811,,,,,,
4/1/2018 20:42,14913.19,14947,14900,14946,53.25,0.564556067,-0.037208693,-0.009581879,0.009581879,-0.20771594,0.716791094,,,,,,
4/1/2018 20:45,14946,14950,14880,14890,64.74,1.289478333,-0.053920491,-0.00818144,0.00818144,-0.283613838,0.662515384,,,,,,
4/1/2018 20:48,14890,14900,14830.76,14850,66.856,1.414294734,-0.075016094,-0.238609381,0.238609381,-0.04595332,0.584023937,,,,,,
4/1/2018 20:51,14850,14850,14722.65,14790,84.38,2.470085979,-0.102992808,-0.018993917,0.018993917,-0.191503266,0.446879997,,,,,,
4/1/2018 20:54,14769.99,14800,14733,14761.58,76.79,2.019997183,-0.119712186,-0.022571185,0.022571185,-0.342967968,0.516708786,,,,,,
4/1/2018 20:57,14785.99,14900,14752.01,14799.02,52.056,0.519500764,-0.122430126,-0.02974759,0.02974759,-0.252480887,0.575328022,,,,,,
4/1/2018 21:00,14799.01,14864.48,14799,14835,35.954,-0.418562434,-0.109754728,0.779158249,-0.779158249,-0.01530784,0.695031529,,,,,,
4/1/2018 21:03,14806.57,14839,14805.14,14835.01,29.759,-0.783446244,-0.089887777,0.063783775,-0.063783775,0.133751956,0.728127939,,,,,,
4/1/2018 21:06,14835.01,14838.99,14801.03,14820.03,50.78,0.485506693,-0.078059335,-0.021111143,0.021111143,0.334603592,0.689925228,,,,,,
4/1/2018 21:09,14820.03,14838.99,14780,14780,44.55,0.07782329,-0.078469287,-0.014205758,0.014205758,0.293820691,0.586227232,,,,,,
4/1/2018 21:12,14780,14818,14750.49,14778.49,35.78,-0.481699206,-0.075965336,-0.014262366,0.014262366,0.136228355,0.545359421,,,,,,
4/1/2018 21:15,14778.5,14817,14733.03,14811.99,38.671,-0.304167444,-0.062130231,-0.015709705,0.015709705,0.008558754,0.588952682,,,,,,
4/1/2018 21:18,14800,14817.01,14765.06,14782.63,27.886,-0.972248057,-0.05552081,-0.01424945,0.01424945,-0.075880423,0.577624236,,,,,,
4/1/2018 21:21,14783,14853.78,14772.65,14853.78,26.901,-1.045224392,-0.029839799,-0.022185822,0.022185822,0.100394976,0.668196089,,,,,,
4/1/2018 21:24,14853.78,14898.06,14839.01,14883,41.18,-0.160631063,-0.004754094,-0.02125035,0.02125035,0.192991075,0.660453228,,,,,,
4/1/2018 21:27,14883,14900,14856.02,14898,39.44,-0.251858998,0.014821192,-0.022913434,0.022913434,0.162691033,0.716954028,,,,,,
4/1/2018 21:30,14900,14931.58,14855.23,14855.24,33.236,-0.638534975,0.013852569,-0.016908219,0.016908219,0.181095666,0.515143392,,,,,,
4/1/2018 21:33,14855.23,14918.42,14798.27,14899.99,39.41,-0.234201721,0.024068933,-0.034282011,0.034282011,0.224479586,0.47852652,,,,,,
4/1/2018 21:36,14900,14920.55,14889.98,14900.31,22.66,-1.320326096,0.028749303,0.001189565,-0.001189565,0.091196032,0.330008206,,,,,,
4/1/2018 21:39,14910.15,14915,14881.91,14914.97,21.415,-1.417102492,0.030857486,0.005113343,-0.005113343,-0.005895002,0.362736629,,,,,,
4/1/2018 21:42,14914.01,14916,14860.79,14900.32,33.64,-0.65647447,0.026213222,-0.032762042,0.032762042,-0.077422603,0.189753406,,,,,,
4/1/2018 21:45,14906.67,14940,14900.31,14920.01,41.874,-0.13922358,0.024763819,-0.003199382,0.003199382,-0.004178133,0.319399591,,,,,,
4/1/2018 21:48,14920.12,14944.97,14900,14919.01,15.45,-1.897628552,0.021463451,-0.007000906,0.007000906,-0.004564227,0.283011432,,,,,,
4/1/2018 21:51,14920.4,14935,14850,14880,37.514,-0.416752844,0.006605232,-0.008004985,0.008004985,-0.107523006,0.226657466,,,,,,
4/1/2018 21:54,14855.01,14899,14850,14879.98,35.69,-0.518310716,0.002802027,-0.008786218,0.008786218,0.000619727,0.316835295,,,,,,
4/1/2018 21:57,14879.98,14899,14785.01,14797.88,55.47,0.793418691,-0.022641453,-0.001968232,0.001968232,-0.039330063,0.153166359,,,,,,
4/1/2018 22:00,14797.89,14874.73,14797.89,14801.06,31.017,-0.802108046,-0.037361327,0.020879872,-0.020879872,0.042662351,0.395613459,,,,,,
4/1/2018 22:03,14801.08,14874.73,14785.01,14787.46,27.88,-0.997063812,-0.049035826,-0.025575145,0.025575145,0.132952541,0.272723257,,,,,,
4/1/2018 22:06,14797.88,14890,14785.09,14804,23.505,-1.298419286,-0.05274847,-0.063008933,0.063008933,0.39631761,0.522682265,,,,,,
4/1/2018 22:09,14868.57,14880.23,14769.76,14781.56,38.054,-0.346714332,-0.076190785,-0.019794056,0.019794056,0.165832109,0.266768169,,,,,,
4/1/2018 22:12,14785.01,14785.09,14753.03,14753.03,33.367,-0.636819071,-0.095856994,-0.016842556,0.016842556,0.256929283,0.20439837,,,,,,
4/1/2018 22:15,14753.03,14774,14601,14722.98,68.136,1.767359038,-0.111403019,-0.014436816,0.014436816,-0.175367631,0.197144087,,,,,,
4/1/2018 22:18,14670.41,14759.99,14632.88,14759.99,52.945,0.770359696,-0.090760932,-0.024200702,0.024200702,-0.210312809,0.631213463,,,,,,
4/1/2018 22:21,14728.76,14758.42,14718.4,14729.01,47.55,0.392422159,-0.072642414,-0.015701718,0.015701718,-0.319374561,0.769104883,,,,,,
4/1/2018 22:24,14728.73,14754.99,14728.72,14754.93,51.3,0.642928532,-0.049850052,-0.015583017,0.015583017,-0.094015711,0.866582623,,,,,,
4/1/2018 22:27,14754.94,14774,14729.18,14760,40.13,-0.110574905,-0.03094678,-0.015227756,0.015227756,-0.057762024,0.71935249,,,,,,
4/1/2018 22:30,14764.03,14800,14755.7,14770.02,26.404,-1.054698146,-0.015150672,-0.017729025,0.017729025,0.237981661,0.729283472,,,,,,
4/1/2018 22:33,14770.03,14800,14758,14758,15.382,-1.839169348,-0.006971117,-0.014805712,0.014805712,0.118835715,0.663033266,,,,,,
4/1/2018 22:36,14758,14800,14755.7,14795.99,15.952,-1.818539738,0.009561659,-0.016382451,0.016382451,0.147079209,0.720034062,,,,,,
4/1/2018 22:39,14795.97,14828.28,14763.05,14826.29,37.915,-0.134615932,0.028343921,-0.018430117,0.018430117,0.119217773,0.762019418,,,,,,
4/1/2018 22:42,14826.29,14900,14826.28,14880.58,44.746,0.476372405,0.053930046,0.765728877,-0.765728877,0.283223468,0.876371094,,,,,,
4/1/2018 22:45,14857.83,14945,14857.82,14916,17.44,-1.827073378,0.083328891,0.000154998,-0.000154998,0.38981819,0.910626591,,,,,,
4/1/2018 22:48,14941.78,14950,14916,14944.99,43.016,0.334951804,0.098601386,-0.000838619,0.000838619,0.312975006,0.866382597,,,,,,
4/1/2018 22:51,14940.15,14968.34,14908.34,14968.34,40.455,0.12837296,0.110675269,-0.006998261,0.006998261,0.219577801,0.824150957,,,,,,
4/1/2018 22:54,14957.99,14979,14957.99,14979,53.68,1.260217013,0.117932189,-0.006850763,0.006850763,0.257453508,0.762984545,,,,,,
4/1/2018 22:57,14960,14979,14885.48,14939.39,53.43,1.24470421,0.1104037,-0.008743501,0.008743501,0.009346177,0.585258326,,,,,,
4/1/2018 23:00,14895.95,14939.36,14885.57,14925.96,57.07,1.534577707,0.107305561,-0.009072035,0.009072035,-0.11886217,0.545141169,,,,,,
4/1/2018 23:03,14925.93,14925.94,14874.49,14896.31,49.39,0.911971521,0.090923049,-0.008836307,0.008836307,-0.152821203,0.307214246,,,,,,
4/1/2018 23:06,14878.01,14915,14851,14852,55.286,1.386064284,0.067809683,-0.008253282,0.008253282,-0.118996662,0.290180128,,,,,,
4/1/2018 23:09,14851.99,14855.01,14775.04,14799.98,43.112,0.342533332,0.034527571,-0.009061778,0.009061778,-0.290270928,0.01408636,,,,,,
4/1/2018 23:12,14799.98,14818,14774.25,14800,45.044,0.514279599,0.010535641,-0.009460977,0.009460977,-0.197737345,0.125879111,,,,,,
4/1/2018 23:15,14800,14829,14795,14828.98,54.035,1.225472473,0.001418833,-0.009910033,0.009910033,-0.221622798,0.324457809,,,,,,
4/1/2018 23:18,14828.98,14866.85,14820,14866.85,40.08,0.111829174,0.004480262,-0.009817226,0.009817226,-0.063771157,0.631481073,,,,,,
4/1/2018 23:21,14866.85,14925.96,14796.33,14906,44.15,0.433684548,0.015322101,-0.010016843,0.010016843,-0.107857949,0.764925029,,,,,,
4/1/2018 23:24,14914.09,14914.09,14858,14899.99,41.44,0.224400337,0.016137657,-0.009756408,0.009756408,-0.070940988,0.617716061,,,,,,
4/1/2018 23:27,14899.98,14925.96,14875.09,14923.19,54.41,1.209934977,0.020591072,-0.009870027,0.009870027,-0.04482667,0.686771429,,,,,,
4/1/2018 23:30,14925.14,14949.97,14890.02,14949.97,39.925,0.071638882,0.027467443,-0.009970764,0.009970764,-0.109077312,0.760172743,,,,,,
4/1/2018 23:33,14949.97,14963.42,14923.02,14949.01,43.22,0.314196438,0.028535501,-0.010043564,0.010043564,-0.208351857,0.878291522,,,,,,
4/1/2018 23:36,14950,14967,14925.15,14945.18,22.776,-1.322322578,0.024810341,-0.009817624,0.009817624,-0.192281543,0.729513856,,,,,,
4/1/2018 23:39,14945.18,14996,14945.18,14995.99,32.104,-0.598053823,0.03309212,-0.009892016,0.009892016,-0.012536118,0.866896095,,,,,,
4/1/2018 23:42,14995.99,15000,14983.03,14999.99,37.88,-0.155049773,0.035871569,-0.009622272,0.009622272,-0.008570429,0.893084888,,,,,,
4/1/2018 23:45,14999.99,15000.22,14983.01,14984.42,35.355,-0.359020734,0.029761512,-0.008797291,0.008797291,-0.00114996,0.836458854,,,,,,
4/1/2018 23:48,14984.42,15020,14963.5,15018.99,35.764,-0.352054677,0.031697884,-0.009245225,0.009245225,0.076984085,0.749992056,,,,,,
4/1/2018 23:51,15018.47,15099,15018.47,15095.99,46.13,0.410123974,0.04990978,-0.009523306,0.009523306,0.208274042,0.967239043,,,,,,
4/1/2018 23:54,15071.31,15100.02,15070.01,15100,74.04,2.469307642,0.064236442,-0.009576617,0.009576617,0.141212352,1.087699991,,,,,,
4/1/2018 23:57,15100,15100.08,15059,15059.54,41.52,0.012550432,0.056918029,-0.00932354,0.00932354,0.052135043,0.662074028,,,,,,
5/1/2018 0:00,15059.56,15096.99,15059.56,15070.89,31.894,-0.708243023,0.049999182,-0.009131569,0.009131569,0.168332542,0.39135761,,,,,,
5/1/2018 0:03,15070.89,15082.26,14945.19,14950.54,33.507,-0.585966566,0.008665693,-0.005489896,0.005489896,-0.048015204,0.087556575,,,,,,
5/1/2018 0:06,14950.54,14980.91,14930,14937.12,48.7,0.597544254,-0.023770113,-0.00627706,0.00627706,-0.187877336,0.309733197,,,,,,
5/1/2018 0:09,14939,14949.99,14889.66,14920.02,49.9,0.683694861,-0.050364382,-0.00769705,0.00769705,-0.309893701,0.308340483,,,,,,
5/1/2018 0:12,14896.32,14949.98,14889.68,14911.02,35.625,-0.40972605,-0.0627689,-0.008058415,0.008058415,-0.136395761,0.617960067,,,,,,
5/1/2018 0:15,14911.02,14911.02,14864.41,14880.01,27.085,-1.076952214,-0.077738879,-0.005735973,0.005735973,-0.286874878,0.577170175,,,,,,
5/1/2018 0:18,14880.03,14880.03,14802,14802.02,35.156,-0.447004589,-0.105992883,-0.030011003,0.030011003,-0.18413914,0.440101271,,,,,,
5/1/2018 0:21,14802,14876.73,14802,14850.01,41.03,-0.048992628,-0.106942885,-0.0391214,0.0391214,-0.072095781,0.517973961,,,,,,
5/1/2018 0:24,14871.13,14898.98,14850.01,14898.98,19.208,-1.810950927,-0.09596267,0.012368131,-0.012368131,0.039331992,0.654364064,,,,,,
5/1/2018 0:27,14888.05,14909,14850.01,14884.99,38.886,-0.285844291,-0.086165848,-0.162539468,0.162539468,-0.059885376,0.828182758,,,,,,
5/1/2018 0:30,14850.04,14885,14833.42,14874.96,43.939,0.1059649,-0.06990153,-0.172366195,0.172366195,0.061944572,0.774165033,,,,,,
5/1/2018 0:33,14873.99,14894.18,14870.99,14892,42.52,-0.041798652,-0.052143851,0.022967287,-0.022967287,0.247009869,0.762364628,,,,,,
5/1/2018 0:36,14888,14894.17,14850,14894.16,19.135,-1.910604781,-0.037447073,0.008838337,-0.008838337,0.042461505,0.793614096,,,,,,
5/1/2018 0:39,14893.11,14948,14893.1,14919.12,24.62,-1.479310161,-0.020028918,0.25004936,-0.25004936,0.108300416,0.807794011,,,,,,
5/1/2018 0:42,14900,14920.81,14893.12,14920,41.475,-0.131076882,-0.003387392,0.017892407,-0.017892407,0.175590381,0.812521467,,,,,,
5/1/2018 0:45,14920,14948,14919.99,14940,16.11,-2.126531161,0.011895512,-0.001480091,0.001480091,0.170039333,0.809428097,,,,,,
5/1/2018 0:48,14948,14950.01,14930,14944.58,35.937,-0.545090439,0.0192283,0.021802319,-0.021802319,0.110425276,0.665430347,,,,,,
5/1/2018 0:51,14941.99,14959.74,14935,14949,39.265,-0.288388334,0.023938622,-0.02009679,0.02009679,0.171077405,0.577318799,,,,,,
5/1/2018 0:54,14949,14960,14893.12,14930.99,62.01,1.516791114,0.020015372,-0.015998295,0.015998295,-0.020407913,0.426523284,,,,,,
5/1/2018 0:57,14893.12,14930.99,14893.12,14906.01,15.312,-2.172701775,0.019112878,-0.020973716,0.020973716,0.024902326,0.491355754,,,,,,
5/1/2018 1:00,14908.01,14924.98,14891.69,14909.98,25.928,-1.317263629,0.017177239,-0.019387144,0.019387144,-0.021789879,0.395920856,,,,,,
5/1/2018 1:03,14909.98,14968.49,14892.99,14942.38,56.9,1.031311462,0.022811094,-0.007840861,0.007840861,0.083306371,0.730900724,,,,,,
5/1/2018 1:06,14942.37,14950,14929,14942.4,29.46,-1.050617632,0.024167325,-0.008309759,0.008309759,0.03477794,0.647920544,,,,,,
5/1/2018 1:09,14946.19,14950,14911.02,14939.99,24.984,-1.384068031,0.02105074,-0.008675388,0.008675388,0.070329192,0.627160193,,,,,,
5/1/2018 1:12,14939.99,14940.99,14892.99,14938.96,43.63,0.026296823,0.016628091,-0.008279119,0.008279119,-0.089006297,0.32220419,,,,,,
5/1/2018 1:15,14935,14942,14847.35,14917.1,45.87,0.18563523,0.007067338,-0.008699477,0.008699477,-0.23097284,0.344509082,,,,,,
5/1/2018 1:18,14940.98,14988.94,14917.11,14922.97,51.92,0.595630428,-0.005256299,-0.010124257,0.010124257,-0.276627921,0.423048463,,,,,,
5/1/2018 1:21,14970,15029.71,14922.96,15011.33,42.16,-0.147396339,-0.002805811,-0.010126444,0.010126444,-0.223109889,0.714601279,,,,,,
5/1/2018 1:24,14999,15022.97,14862.31,14925,52.573,0.516583982,-0.021961917,-0.007094812,0.007094812,-0.35059001,0.650816109,,,,,,
5/1/2018 1:27,14925,14979.97,14925,14973,44.68,-0.042793821,-0.021042778,-0.008709487,0.008709487,-0.166577442,0.89435988,,,,,,
5/1/2018 1:30,14973.01,15055,14973,15050,71.8,1.820895559,0.000153907,-0.009213141,0.009213141,0.142595156,0.869280455,,,,,,
5/1/2018 1:33,15050,15054.99,15013.28,15025.01,55.53,0.693302233,0.005768645,-0.008435305,0.008435305,0.061448683,0.955878606,,,,,,
5/1/2018 1:36,15025.01,15049.99,15002.67,15049.99,47.84,0.144917163,0.014587118,-0.008779847,0.008779847,0.044616195,0.839030423,,,,,,
5/1/2018 1:39,15049.99,15099.44,15029.98,15071.39,61.94,1.124078154,0.023956615,-0.008704145,0.008704145,0.305575695,0.723256299,,,,,,
5/1/2018 1:42,15071.39,15100,15029.98,15071.4,44.98,-0.024882278,0.027446829,-0.008286267,0.008286267,0.183414684,0.774954198,,,,,,
5/1/2018 1:45,15074.99,15098.15,15071.38,15090,30.76,-1.043142483,0.030982285,-0.008162994,0.008162994,0.014445437,0.754199693,,,,,,
5/1/2018 1:48,15089.99,15095,15029.98,15058,55.24,0.683958434,0.021841125,-0.007024316,0.007024316,-0.011716002,0.64396888,,,,,,
5/1/2018 1:51,15040.3,15060,15009.66,15048,41.074,-0.346793564,0.015700122,-0.007054409,0.007054409,-0.047084377,0.659881461,,,,,,
5/1/2018 1:54,15032.21,15049,15000,15015,51.69,0.383566087,0.005105558,-0.007100507,0.007100507,-0.120101164,0.593262508,,,,,,
5/1/2018 1:57,15010.01,15047.99,15002,15040,43.815,-0.154447968,0.004821191,-0.007713335,0.007713335,-0.057989605,0.721421927,,,,,,
5/1/2018 2:00,15038.04,15055,15038.04,15051,48.344,0.156764592,0.006463166,-0.008041888,0.008041888,-0.091619152,0.732310216,,,,,,
5/1/2018 2:03,15046,15100,15041.3,15099,22.375,-1.709334696,0.019843043,-0.008421381,0.008421381,0.126275076,0.877569933,,,,,,
5/1/2018 2:06,15098.16,15198,15067.66,15120.46,63.97,1.247926065,0.031660149,-0.008811167,0.008811167,0.273472182,0.737298009,,,,,,
5/1/2018 2:09,15120.46,15151.02,15115.02,15144,59.87,0.959616874,0.042125081,-0.009202536,0.009202536,0.341940162,0.636756142,,,,,,
5/1/2018 2:12,15143.99,15151.02,15122,15147.98,57.8,0.815456571,0.045930071,-0.009260627,0.009260627,0.260388326,0.382614448,,,,,,
5/1/2018 2:15,15133,15149,15132.02,15148.99,45.68,-0.068445417,0.048425788,-0.009598094,0.009598094,0.257062508,0.359605322,,,,,,
5/1/2018 2:18,15148.99,15189.02,15148.99,15157.01,50.69,0.250660046,0.047753074,-0.00980811,0.00980811,0.215343319,0.303368912,,,,,,
5/1/2018 2:21,15157.01,15200,15157,15189.99,50.38,0.238355754,0.051599657,-0.009770295,0.009770295,0.160584143,0.408046019,,,,,,
5/1/2018 2:24,15185,15199,15155.01,15157.51,44.73,-0.182138936,0.042031983,-0.010234091,0.010234091,0.087362466,0.251121203,,,,,,
5/1/2018 2:27,15155.01,15199,15115.03,15185.98,47.07,-0.033404721,0.039861086,-0.010200896,0.010200896,0.135421595,0.333998309,,,,,,
